tour,year,season,event_completed,event_name,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots
pga,2019,2019,3/17/19,THE PLAYERS Championship,"An, Byeong Hun",14459,T26,3,TPC Sawgrass,11,72,1,1:40 PM,73,-1.611,0.431,-1.335,1.027,0.123,-1.487,297.8,0.571,0.556,0.6,44.403,37.739,2,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"An, Byeong Hun",14459,T26,4,TPC Sawgrass,11,72,1,11:15 AM,71,0.362,0.013,0.109,-0.223,-0.102,0.26,287.2,0.571,0.722,0.75,74.261,27.242,2,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Woods, Tiger",5321,T30,1,TPC Sawgrass,11,72,1,1:27 PM,70,1.959,-0.679,-0.247,0.772,-0.155,1.804,275.3,0.643,0.667,0.333,60.36,31.173,5,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Woods, Tiger",5321,T30,2,TPC Sawgrass,11,72,10,8:32 AM,71,0.526,1.407,-2.981,1.396,-0.178,0.348,285.6,0.643,0.889,0.8,58.885,31,3,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Woods, Tiger",5321,T30,3,TPC Sawgrass,11,72,1,11:00 AM,72,-2.68,0.533,0.722,0.937,2.192,-0.487,284.8,0.571,0.667,0.5,33.975,26.331,2,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Horschel, Billy",11276,T26,3,TPC Sawgrass,11,72,1,12:40 PM,73,2.462,-1.013,-0.696,-2.241,-3.95,-1.487,280.2,0.643,0.611,0.6,66.307,30.096,4,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Woods, Tiger",5321,T30,4,TPC Sawgrass,11,72,1,9:45 AM,69,1.21,1.073,-1.509,1.487,1.05,2.26,281.5,0.857,0.667,0.875,59.368,32.676,4,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Bjerregaard, Lucas",11619,T30,2,TPC Sawgrass,11,72,1,9:35 AM,70,1.457,-1.082,-0.335,1.308,-0.109,1.348,289.7,0.643,0.833,0.571,111.631,28.191,2,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Bjerregaard, Lucas",11619,T30,3,TPC Sawgrass,11,72,1,12:10 PM,70,3.449,-2.091,-0.295,0.449,-1.936,1.513,283.8,0.643,0.556,0.636,52.434,33.999,7,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Bjerregaard, Lucas",11619,T30,4,TPC Sawgrass,11,72,1,11:25 AM,72,-0.226,-0.166,-2.082,1.735,-0.514,-0.74,282.3,0.786,0.611,0.545,57.059,41.797,6,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Woodland, Gary",12577,T30,1,TPC Sawgrass,11,72,10,1:06 PM,72,-0.888,0.749,-0.307,0.251,0.692,-0.196,288.6,0.714,0.722,0.667,33.04,28.699,4,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Woodland, Gary",12577,T30,2,TPC Sawgrass,11,72,1,8:11 AM,69,0.717,-0.464,0.828,1.267,1.631,2.348,288.1,0.571,0.833,0.625,10.255,26.396,3,1
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Woodland, Gary",12577,T30,3,TPC Sawgrass,11,72,1,11:20 AM,73,-2.842,1.197,-1.11,1.267,1.354,-1.487,297.2,0.786,0.611,0.75,27.08,35.904,2,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Woodland, Gary",12577,T30,4,TPC Sawgrass,11,72,1,8:49 AM,68,1.032,2.78,-2.252,1.701,2.228,3.26,295.1,0.714,0.389,0.789,65.015,40.63,5,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Hoge, Tom",15575,T30,1,TPC Sawgrass,11,72,10,9:25 AM,69,2.682,-0.262,0.205,0.18,0.122,2.804,280.1,0.714,0.778,0.667,32.228,30.65,4,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Hoge, Tom",15575,T30,2,TPC Sawgrass,11,72,1,2:20 PM,71,1.488,-0.453,-0.434,-0.253,-1.14,0.348,278.1,0.5,0.444,0.5,76.567,35.898,4,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Hoge, Tom",15575,T30,3,TPC Sawgrass,11,72,1,11:50 AM,70,1.64,-1.309,0.698,0.483,-0.127,1.513,273.7,0.643,0.722,0.625,37.213,40.71,1,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Hoge, Tom",15575,T30,4,TPC Sawgrass,11,72,1,11:35 AM,72,-1.134,0.482,2.275,-2.362,0.394,-0.74,267.9,0.5,0.722,0.833,35.138,30.129,2,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Bjerregaard, Lucas",11619,T30,1,TPC Sawgrass,11,72,10,2:30 PM,70,1.783,0.042,-0.156,0.136,0.021,1.804,295.5,0.571,0.611,0.7,59.215,27.601,4,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Ancer, Abraham",18238,T12,2,TPC Sawgrass,11,72,10,2:09 PM,66,2.812,0.421,0.711,1.404,2.536,5.348,288.6,0.857,0.611,0.875,130.779,24.024,5,1
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Aphibarnrat, Kiradech",12321,CUT,1,TPC Sawgrass,11,72,1,2:30 PM,84,-4.093,-1.711,-4.96,-1.431,-8.103,-12.196,278.4,0.643,0.389,0.273,47.306,32.55,2,11
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Dahmen, Joel",14509,T12,4,TPC Sawgrass,11,72,1,12:45 PM,70,0.847,-0.494,0.69,0.218,0.413,1.26,281.8,0.643,0.611,0.778,46.42,34.791,3,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Lee, Danny",11826,CUT,2,TPC Sawgrass,11,72,10,7:50 AM,77,0.646,1.037,-5.737,-1.598,-6.298,-5.652,272.8,0.357,0.5,0.571,41.41,32.757,4,8
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Lee, Danny",11826,CUT,1,TPC Sawgrass,11,72,1,12:45 PM,75,-2.012,-0.868,0.369,-0.684,-1.184,-3.196,276.8,0.643,0.778,0.5,29.57,41.82,2,8
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Casey, Paul",7108,CUT,2,TPC Sawgrass,11,72,1,8:53 AM,74,-1.15,-0.435,-1.925,0.858,-1.502,-2.652,283.7,0.714,0.556,0.583,53.586,32.77,0,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Casey, Paul",7108,CUT,1,TPC Sawgrass,11,72,10,1:48 PM,78,-3.664,-1.095,-3.047,1.611,-2.532,-6.196,290.8,0.786,0.667,0.444,57.484,33.557,4,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Hoffman, Charley",5768,CUT,2,TPC Sawgrass,11,72,1,7:40 AM,77,-1.159,0.012,-1.576,-2.929,-4.493,-5.652,280.4,0.571,0.667,0.5,49.87,28.527,3,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Hoffman, Charley",5768,CUT,1,TPC Sawgrass,11,72,10,12:35 PM,75,-0.643,-2.608,-0.141,0.197,-2.553,-3.196,285.9,0.429,0.722,0.143,35.268,28.85,3,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Putnam, Andrew",14704,CUT,2,TPC Sawgrass,11,72,1,8:11 AM,75,-2.068,0.71,0.011,-2.305,-1.584,-3.652,273.7,0.643,0.722,0.4,114.888,25.09,3,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Putnam, Andrew",14704,CUT,1,TPC Sawgrass,11,72,10,1:06 PM,76,-0.069,0.521,-1.749,-2.898,-4.127,-4.196,276,0.5,0.556,0.778,67.116,39.431,3,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Hadwin, Adam",13965,CUT,2,TPC Sawgrass,11,72,10,1:38 PM,75,0.291,-0.849,-1.918,-1.176,-3.943,-3.652,290.9,0.643,0.556,0.545,85.561,29.917,1,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Hadwin, Adam",13965,CUT,1,TPC Sawgrass,11,72,1,8:43 AM,76,-0.895,-0.06,-3.705,0.465,-3.301,-4.196,282,0.643,0.611,0.625,62.114,44.637,2,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Varner III, Harold",16602,CUT,2,TPC Sawgrass,11,72,1,2:09 PM,76,-3.142,-0.588,-0.548,-0.374,-1.51,-4.652,294.1,0.714,0.556,0.364,20.785,37.041,1,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Varner III, Harold",16602,CUT,1,TPC Sawgrass,11,72,10,9:14 AM,74,0.273,-1.1,0.459,-1.827,-2.469,-2.196,270.5,0.643,0.667,0.455,38.369,38.462,2,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Harkins, Brandon",15427,CUT,2,TPC Sawgrass,11,72,1,2:20 PM,81,-5.54,-0.514,-1.087,-2.511,-4.112,-9.652,295.2,0.357,0.611,0.5,39.359,26.327,1,10
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Harkins, Brandon",15427,CUT,1,TPC Sawgrass,11,72,10,9:25 AM,69,1.178,-1.192,2.098,0.721,1.626,2.804,288.3,0.643,0.722,0.375,46.005,39.76,4,1
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Murray, Grayson",14655,CUT,2,TPC Sawgrass,11,72,10,1:48 PM,78,-1.986,-1.008,-2.615,-1.043,-4.666,-6.652,284,0.357,0.556,0.364,60.514,33.902,2,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Murray, Grayson",14655,CUT,1,TPC Sawgrass,11,72,1,8:53 AM,72,-0.015,0.157,-1.252,0.915,-0.181,-0.196,301.5,0.571,0.611,0.6,71.896,28.682,4,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Huh, John",14606,CUT,2,TPC Sawgrass,11,72,10,8:01 AM,76,-2.424,-0.118,-0.613,-1.497,-2.228,-4.652,282.1,0.643,0.667,0.545,30.53,35.162,2,8
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Huh, John",14606,CUT,1,TPC Sawgrass,11,72,1,12:56 PM,74,-0.239,-1.997,-1.858,1.899,-1.957,-2.196,283.8,0.786,0.556,0.364,25.091,57.187,2,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Kodaira, Satoshi",13531,CUT,2,TPC Sawgrass,11,72,1,8:53 AM,76,-2.283,-0.216,-0.922,-1.231,-2.369,-4.652,266.4,0.571,0.611,0.571,45.31,28.732,1,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Kodaira, Satoshi",13531,CUT,1,TPC Sawgrass,11,72,10,1:48 PM,74,1.592,-1.958,-1.694,-0.135,-3.788,-2.196,269.4,0.5,0.611,0.5,95.799,34.23,3,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Johnson, Zach",6986,CUT,2,TPC Sawgrass,11,72,1,8:43 AM,77,-1.914,0.535,0.443,-4.716,-3.738,-5.652,278.1,0.143,0.556,0.556,71.661,29.194,4,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Johnson, Zach",6986,CUT,1,TPC Sawgrass,11,72,10,1:38 PM,73,-2.385,0.622,1.392,-0.824,1.189,-1.196,281.9,0.571,0.722,0.625,43.663,35.664,1,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Burgoon, Bronson",11082,CUT,2,TPC Sawgrass,11,72,10,2:30 PM,76,-0.49,-1.575,0.948,-3.535,-4.162,-4.652,277.2,0.429,0.611,0.444,35.905,25.679,3,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Kim, Michael",17543,CUT,1,TPC Sawgrass,11,72,1,8:32 AM,74,0.73,-0.183,0.496,-3.238,-2.926,-2.196,270.9,0.429,0.778,0.6,46.569,25.443,3,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Kim, Michael",17543,CUT,2,TPC Sawgrass,11,72,10,1:27 PM,78,-3.069,-2.859,1.421,-2.145,-3.583,-6.652,285.3,0.429,0.556,0.364,77.611,20.713,3,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Cabrera Bello, Rafa",7457,CUT,1,TPC Sawgrass,11,72,1,2:20 PM,77,-0.565,-1.892,-3.673,0.935,-4.631,-5.196,286.4,0.714,0.5,0.333,58.731,43.651,3,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Cabrera Bello, Rafa",7457,CUT,2,TPC Sawgrass,11,72,10,9:25 AM,76,-2.967,0.003,-2.22,0.532,-1.685,-4.652,290.1,0.786,0.667,0.5,41.517,33.857,2,8
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Long, Adam",15473,MDF,2,TPC Sawgrass,11,72,10,1:17 PM,72,-1.33,-1.819,2.667,-0.17,0.678,-0.652,289.3,0.571,0.667,0.545,24.529,32.08,3,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Long, Adam",15473,MDF,1,TPC Sawgrass,11,72,1,8:22 AM,71,-0.977,0.676,-0.263,1.369,1.781,0.804,284.3,0.786,0.722,0.444,41.502,40.459,4,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Kizzire, Patton",13470,MDF,3,TPC Sawgrass,11,72,1,10:20 AM,79,-2.002,-1.027,-1.7,-2.759,-5.486,-7.487,273.2,0.5,0.556,0.667,33.454,41.407,1,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Kizzire, Patton",13470,MDF,2,TPC Sawgrass,11,72,1,1:06 PM,70,1.081,2.847,-0.355,-2.225,0.267,1.348,287.8,0.286,0.667,0.875,47.73,37.292,4,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Kizzire, Patton",13470,MDF,1,TPC Sawgrass,11,72,10,8:11 AM,71,2.897,0.541,-1.521,-1.112,-2.093,0.804,274.1,0.643,0.667,0.833,50.049,27.469,3,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Na, Kevin",7452,MDF,3,TPC Sawgrass,11,72,1,11:00 AM,78,-2.841,-1.805,-0.735,-1.107,-3.647,-6.487,275,0.571,0.389,0.438,54.962,31.246,3,9
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Na, Kevin",7452,MDF,2,TPC Sawgrass,11,72,1,9:04 AM,70,0.958,-0.018,1.018,-0.61,0.39,1.348,275,0.714,0.778,0.6,62.602,27.001,3,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Na, Kevin",7452,MDF,1,TPC Sawgrass,11,72,10,1:59 PM,71,-0.736,0.52,0.478,0.543,1.54,0.804,280.5,0.714,0.722,0.571,17.289,31.269,3,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Rodgers, Patrick",16283,MDF,3,TPC Sawgrass,11,72,1,10:00 AM,76,-0.278,-0.212,-3.707,-0.291,-4.21,-4.487,289.6,0.571,0.444,0.5,63.535,37.141,2,8
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Rodgers, Patrick",16283,MDF,2,TPC Sawgrass,11,72,10,7:40 AM,70,-3.055,2.322,1.5,0.581,4.403,1.348,296.9,0.643,0.778,0.571,61.167,33.899,4,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Rodgers, Patrick",16283,MDF,1,TPC Sawgrass,11,72,1,12:35 PM,72,-0.675,1.339,-1.54,0.681,0.479,-0.196,292.6,0.5,0.5,0.727,24.623,50.173,0,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Burgoon, Bronson",11082,CUT,1,TPC Sawgrass,11,72,1,9:35 AM,73,1.708,0.99,-2.599,-1.294,-2.904,-1.196,276.1,0.571,0.556,0.625,63.369,30.467,3,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Duncan, Tyler",18187,MDF,3,TPC Sawgrass,11,72,1,10:30 AM,76,0.257,-0.357,-1.615,-2.773,-4.745,-4.487,279.5,0.643,0.611,0.667,88.154,32.571,1,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Duncan, Tyler",18187,MDF,1,TPC Sawgrass,11,72,1,2:20 PM,70,0.179,1.168,0.066,0.392,1.625,1.804,280.5,0.643,0.611,0.75,10.979,34.924,4,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Lahiri, Anirban",12669,MDF,3,TPC Sawgrass,11,72,1,10:20 AM,76,0.493,-1.834,-3.3,0.153,-4.981,-4.487,279.6,0.714,0.278,0.533,65.652,38.543,1,0
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Lahiri, Anirban",12669,MDF,2,TPC Sawgrass,11,72,10,9:35 AM,71,0.219,-0.29,-0.071,0.49,0.129,0.348,284.3,0.643,0.667,0.75,40.502,21.69,1,1
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Lahiri, Anirban",12669,MDF,1,TPC Sawgrass,11,72,1,2:30 PM,70,0.728,1.482,-0.108,-0.297,1.076,1.804,279.6,0.571,0.667,0.75,18.621,51.898,3,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Dufner, Jason",7301,MDF,3,TPC Sawgrass,11,72,1,9:00 AM,74,-3.085,0.133,1.413,-0.949,0.597,-2.487,284.3,0.5,0.722,0.5,116.347,27.23,3,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Dufner, Jason",7301,MDF,2,TPC Sawgrass,11,72,10,8:11 AM,73,-1.597,2.123,-2.461,0.283,-0.055,-1.652,281.3,0.5,0.722,1,64.836,30.531,1,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Dufner, Jason",7301,MDF,1,TPC Sawgrass,11,72,1,1:06 PM,70,-1.343,-1.076,3.426,0.798,3.147,1.804,281.7,0.714,0.944,0.333,24.787,33.885,6,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Champ, Cameron",23542,WD,1,TPC Sawgrass,11,72,1,8:32 AM,78,2.472,-1.272,-4.279,-3.116,-8.668,-6.196,298.2,0.357,0.611,0.444,81.459,44.685,4,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Spaun, J.J.",17536,WD,1,TPC Sawgrass,11,72,10,2:20 PM,76,-1.563,-1.553,-1.784,0.705,-2.633,-4.196,292.9,0.643,0.667,0.182,70.075,46.389,3,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Aphibarnrat, Kiradech",12321,CUT,2,TPC Sawgrass,11,72,10,9:35 AM,69,2.509,-2.118,1.657,0.3,-0.161,2.348,279.6,0.643,0.722,0.545,42.08,27.723,8,0
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Thomas, Justin",14139,T35,4,TPC Sawgrass,11,72,1,10:05 AM,70,1.195,0.551,-1.68,1.195,0.065,1.26,287.4,0.643,0.611,0.556,63.443,31.875,4,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Duncan, Tyler",18187,MDF,2,TPC Sawgrass,11,72,10,9:25 AM,71,-1.059,0.919,-0.108,0.596,1.407,0.348,278.7,0.786,0.667,0.75,79.285,27.248,3,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Ancer, Abraham",18238,T12,1,TPC Sawgrass,11,72,1,9:14 AM,69,-0.27,1.407,1.551,0.117,3.074,2.804,270.2,0.714,0.722,0.75,27.156,36.555,5,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Schwartzel, Charl",7398,CUT,2,TPC Sawgrass,11,72,10,12:35 PM,74,-0.114,0.436,-0.692,-2.282,-2.538,-2.652,284.2,0.286,0.556,0.7,56.337,30.642,1,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Singh, Vijay",653,CUT,2,TPC Sawgrass,11,72,10,1:17 PM,76,-1.969,-1.396,-0.575,-0.712,-2.683,-4.652,283,0.571,0.667,0.5,56.105,28.303,3,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Rose, Justin",6093,T8,1,TPC Sawgrass,11,72,10,8:32 AM,74,1.054,-1.028,-0.824,-1.397,-3.25,-2.196,286.4,0.357,0.611,0.5,40.14,39.159,4,7
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Rose, Justin",6093,T8,2,TPC Sawgrass,11,72,1,1:27 PM,66,0.199,0.709,2.736,1.704,5.149,5.348,299.6,0.643,0.778,0.75,59.907,32.969,5,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Rose, Justin",6093,T8,3,TPC Sawgrass,11,72,1,12:00 PM,68,1.667,0.712,0.909,0.224,1.846,3.513,287.5,0.714,0.611,0.75,32.816,26.98,6,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Rose, Justin",6093,T8,4,TPC Sawgrass,11,72,1,12:15 PM,68,1.394,0.082,0.957,0.828,1.866,3.26,286.4,0.643,0.556,0.7,25.136,41.495,4,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Harman, Brian",8825,T8,1,TPC Sawgrass,11,72,1,8:53 AM,66,3.947,-0.327,1.289,0.896,1.857,5.804,285.9,0.786,0.722,0.889,43.202,32.352,4,1
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Harman, Brian",8825,T8,2,TPC Sawgrass,11,72,10,1:48 PM,69,0.805,0.463,1.127,-0.047,1.543,2.348,290.4,0.643,0.611,0.778,67.075,25.815,3,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Harman, Brian",8825,T8,3,TPC Sawgrass,11,72,1,2:20 PM,71,-1.717,0.235,0.259,1.735,2.23,0.513,285.1,0.786,0.944,0.5,20.504,33.144,2,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Harman, Brian",8825,T8,4,TPC Sawgrass,11,72,1,12:55 PM,70,1.629,-0.101,-0.546,0.279,-0.369,1.26,276,0.571,0.667,0.778,36.788,37.462,3,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Day, Jason",9771,T8,1,TPC Sawgrass,11,72,1,1:48 PM,70,-0.609,0.304,0.246,1.864,2.413,1.804,295.8,0.714,0.833,0.5,23.583,37.103,1,0
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Day, Jason",9771,T8,2,TPC Sawgrass,11,72,10,8:53 AM,66,3.443,0.845,-0.492,1.552,1.905,5.348,292.8,0.786,0.778,0.75,76.536,26.989,4,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Day, Jason",9771,T8,3,TPC Sawgrass,11,72,1,2:10 PM,68,1.871,-0.399,1.979,0.061,1.642,3.513,284.6,0.571,0.667,0.545,58.147,30.879,5,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Day, Jason",9771,T8,4,TPC Sawgrass,11,72,1,1:25 PM,72,-0.025,-0.739,-0.455,0.48,-0.715,-0.74,284,0.5,0.611,0.636,40.761,35.863,5,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Matsuyama, Hideki",13562,T8,1,TPC Sawgrass,11,72,10,1:38 PM,71,-0.577,-1.281,2.65,0.013,1.381,0.804,285.8,0.643,0.778,0.429,46.156,36.265,6,6
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Matsuyama, Hideki",13562,T8,2,TPC Sawgrass,11,72,1,8:43 AM,72,-0.024,-0.056,-0.332,-0.24,-0.628,-0.652,279.2,0.643,0.556,0.636,33.233,35.751,0,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Matsuyama, Hideki",13562,T8,3,TPC Sawgrass,11,72,1,8:40 AM,66,1.389,0.429,3.09,0.604,4.124,5.513,290,0.571,0.778,0.571,29.551,25.46,7,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Matsuyama, Hideki",13562,T8,4,TPC Sawgrass,11,72,1,11:55 AM,67,1.892,0.924,0.123,1.322,2.368,4.26,282.9,0.786,0.667,0.8,20.408,38.319,3,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Scott, Adam",6430,T12,1,TPC Sawgrass,11,72,1,1:38 PM,70,-0.425,0.643,0.454,1.133,2.229,1.804,290.7,0.571,0.778,0.714,43.201,33.422,4,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Scott, Adam",6430,T12,2,TPC Sawgrass,11,72,10,8:43 AM,69,-0.113,2.245,1.461,-1.245,2.461,2.348,276.2,0.571,0.722,0.833,72.332,22.131,4,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Scott, Adam",6430,T12,3,TPC Sawgrass,11,72,1,1:10 PM,68,2.273,0.971,-0.478,0.746,1.24,3.513,289.1,0.571,0.667,0.778,62.166,30.104,4,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Scott, Adam",6430,T12,4,TPC Sawgrass,11,72,1,12:35 PM,70,0.853,-0.256,-1.339,2.003,0.407,1.26,291.3,0.786,0.611,0.833,19.878,26.268,8,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Dahmen, Joel",14509,T12,1,TPC Sawgrass,11,72,10,9:35 AM,69,-0.031,-0.113,1.948,1.001,2.835,2.804,280.2,0.786,0.722,0.571,37.642,41.481,3,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Dahmen, Joel",14509,T12,2,TPC Sawgrass,11,72,1,2:30 PM,71,-1.108,1.337,-0.186,0.305,1.456,0.348,286.2,0.714,0.722,0.75,39.805,26.467,5,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Dahmen, Joel",14509,T12,3,TPC Sawgrass,11,72,1,11:40 AM,67,2.005,0.289,1.901,0.317,2.508,4.513,281.4,0.643,0.778,0.571,48.931,34.768,3,1
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Johnson, Dustin",12422,T5,4,TPC Sawgrass,11,72,1,12:55 PM,69,-2.017,2.037,3.064,-0.823,4.277,2.26,286.9,0.357,0.667,0.7,43.751,22.923,4,5
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Johnson, Dustin",12422,T5,3,TPC Sawgrass,11,72,1,1:40 PM,69,1.066,-0.524,2.611,-0.641,1.447,2.513,287.1,0.571,0.833,0.5,21.315,40.584,6,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Johnson, Dustin",12422,T5,2,TPC Sawgrass,11,72,1,1:48 PM,68,1.064,-0.562,1.392,1.454,2.284,3.348,296.5,0.714,0.778,0.571,55.787,24.623,6,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Johnson, Dustin",12422,T5,1,TPC Sawgrass,11,72,10,8:53 AM,69,-0.168,-0.179,2.546,0.606,2.972,2.804,298.4,0.571,0.778,0.4,24.384,31.546,6,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"McIlroy, Rory",10091,1,1,TPC Sawgrass,11,72,10,9:04 AM,67,0.453,1.391,1.174,1.787,4.351,4.804,296.5,0.714,0.778,0.875,34.913,29.659,3,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"McIlroy, Rory",10091,1,2,TPC Sawgrass,11,72,1,1:59 PM,65,1.202,0.486,2.65,2.01,5.146,6.348,302.1,0.786,0.889,0.667,35.486,32.04,8,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"McIlroy, Rory",10091,1,3,TPC Sawgrass,11,72,1,2:40 PM,70,0.514,0.039,1.173,-0.214,0.999,1.513,291.1,0.286,0.722,0.5,48.744,29.418,5,2
pga,2019,2019,3/17/19,THE PLAYERS Championship,"McIlroy, Rory",10091,1,4,TPC Sawgrass,11,72,1,1:25 PM,70,-1.506,-0.446,1.487,1.726,2.766,1.26,293.4,0.571,0.833,0.4,34.483,26.36,7,4
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Furyk, Jim",2881,2,1,TPC Sawgrass,11,72,10,1:48 PM,71,-0.378,0.226,0.809,0.148,1.182,0.804,275.6,0.786,0.611,0.75,39.331,26.517,2,3
pga,2019,2019,3/17/19,THE PLAYERS Championship,"Furyk, Jim",2881,2,2,TPC Sawgrass,11,72,1,8:53 AM,64,3.596,0.661,2.46,0.631,3.752,7.348,267.4,1,0.833,1,,24.644,5,1
